id,0.1_100_7_tarantula,0.1_100_7_ochiai,0.1_100_7_D_star,0.1_100_7_Op2,0.1_100_7_Barinel,0.1_100_7_time,0.1_200_7_tarantula,0.1_200_7_ochiai,0.1_200_7_D_star,0.1_200_7_Op2,0.1_200_7_Barinel,0.1_200_7_time,0.1_500_7_tarantula,0.1_500_7_ochiai,0.1_500_7_D_star,0.1_500_7_Op2,0.1_500_7_Barinel,0.1_500_7_time,0.1_1000_7_tarantula,0.1_1000_7_ochiai,0.1_1000_7_D_star,0.1_1000_7_Op2,0.1_1000_7_Barinel,0.1_1000_7_time,0.1_2000_7_tarantula,0.1_2000_7_ochiai,0.1_2000_7_D_star,0.1_2000_7_Op2,0.1_2000_7_Barinel,0.1_2000_7_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.4893059730529785,1.0,1.0,1.0,1.0,1.0,8.075525045394897,1.0,1.0,1.0,1.0,1.0,15.504478216171265,1.0,1.0,1.0,1.0,1.0,31.154812574386597,1.0,1.0,1.0,1.0,1.0,59.244017362594604
74200607.0,0.0,0.0,0.0,0.0,0.0,13.610907077789307,0.0,0.0,0.0,0.0,0.0,9.405107975006104,0.0,0.0,0.0,0.0,0.0,8.43553352355957,0.0,0.0,0.0,0.0,0.0,13.046429634094238,0.0,0.0,0.0,0.0,0.0,13.634332656860352
73567385.0,0.0,0.0,0.0,0.0,0.0,896.2621862888336,0.0,0.0,0.0,0.0,0.0,739.6999952793121,0.0,0.0,0.0,0.0,0.0,2340.4103429317474,0.0,0.0,0.0,0.0,0.0,2146.907875061035,0.0,0.0,0.0,0.0,0.0,4061.131425142288
73308371.0,1.0,1.0,1.0,1.0,1.0,0.15859580039978027,1.0,1.0,1.0,1.0,1.0,0.15127110481262207,1.0,1.0,1.0,1.0,1.0,0.1546640396118164,1.0,1.0,1.0,1.0,1.0,0.18225502967834473,1.0,1.0,1.0,1.0,1.0,0.1907031536102295
73275569.0,0.0,0.0,0.0,0.0,0.0,8.665062665939331,0.0,0.0,0.0,0.0,0.0,6.221644639968872,0.0,0.0,0.0,0.0,0.0,11.890963315963745,0.0,0.0,0.0,0.0,0.0,26.841570138931274,0.0,0.0,0.0,0.0,0.0,45.53527879714966
72965428.0,0.0,0.0,0.0,0.0,0.0,74.20368313789368,0.0,0.0,0.0,0.0,0.0,92.0661268234253,0.0,0.0,0.0,0.0,0.0,224.3178608417511,0.0,0.0,0.0,0.0,0.0,498.8329613208771,0.0,0.0,0.0,0.0,0.0,993.5770044326782
72802464.0,0.0,0.0,0.0,0.0,0.0,33.273640155792236,0.0,0.0,0.0,0.0,0.0,54.328126192092896,0.0,0.0,0.0,0.0,0.0,116.41929888725281,0.0,0.0,0.0,0.0,0.0,181.77508783340454,0.0,0.0,0.0,0.0,0.0,280.04003071784973
72744278.0,0.0,0.0,0.0,0.0,0.0,0.5599913597106934,0.0,0.0,0.0,0.0,0.0,0.8114542961120605,0.0,0.0,0.0,0.0,0.0,1.809554100036621,0.0,0.0,0.0,0.0,0.0,4.284135818481445,0.0,0.0,0.0,0.0,0.0,8.209342241287231
72676542.0,1.0,1.0,1.0,1.0,1.0,3.016975164413452,1.0,1.0,1.0,1.0,1.0,2.8505208492279053,1.0,1.0,1.0,1.0,1.0,6.809659481048584,1.0,1.0,1.0,1.0,1.0,15.316216230392456,1.0,1.0,1.0,1.0,1.0,30.247857332229614
71715697.0,0.0,0.0,0.0,0.0,0.0,11.133759021759033,0.0,0.0,0.0,0.0,0.0,8.46211862564087,0.0,0.0,0.0,0.0,0.0,18.52313733100891,0.0,0.0,0.0,0.0,0.0,38.5185661315918,0.0,0.0,0.0,0.0,0.0,66.50835108757019
70650848.0,1.0,1.0,1.0,1.0,1.0,0.11688041687011719,1.0,1.0,1.0,1.0,1.0,0.10566139221191406,1.0,1.0,1.0,1.0,1.0,0.1023416519165039,1.0,1.0,1.0,1.0,1.0,0.15312981605529785,1.0,1.0,1.0,1.0,1.0,0.15036964416503906
