id,0.1_100_7_tarantula,0.1_100_7_ochiai,0.1_100_7_D_star,0.1_100_7_Op2,0.1_100_7_Barinel,0.1_100_7_time,0.1_200_7_tarantula,0.1_200_7_ochiai,0.1_200_7_D_star,0.1_200_7_Op2,0.1_200_7_Barinel,0.1_200_7_time,0.1_500_7_tarantula,0.1_500_7_ochiai,0.1_500_7_D_star,0.1_500_7_Op2,0.1_500_7_Barinel,0.1_500_7_time,0.1_1000_7_tarantula,0.1_1000_7_ochiai,0.1_1000_7_D_star,0.1_1000_7_Op2,0.1_1000_7_Barinel,0.1_1000_7_time,0.1_2000_7_tarantula,0.1_2000_7_ochiai,0.1_2000_7_D_star,0.1_2000_7_Op2,0.1_2000_7_Barinel,0.1_2000_7_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.205315589904785,1.0,1.0,1.0,1.0,1.0,8.06744933128357,1.0,1.0,1.0,1.0,1.0,15.579720497131348,1.0,1.0,1.0,1.0,1.0,32.03806829452515,1.0,1.0,1.0,1.0,1.0,51.58207416534424
74200607.0,0.0,0.0,0.0,0.0,0.0,13.299931049346924,0.0,0.0,0.0,0.0,0.0,9.624645471572876,0.0,0.0,0.0,0.0,0.0,10.113662958145142,0.0,0.0,0.0,0.0,0.0,13.313487768173218,0.0,0.0,0.0,0.0,0.0,12.481299877166748
73567385.0,0.0,0.0,0.0,0.0,0.0,432.4066410064697,0.0,0.0,0.0,0.0,0.0,540.7955169677734,0.0,0.0,0.0,0.0,0.0,1176.552992105484,0.0,0.0,0.0,0.0,0.0,2120.43555188179,0.0,0.0,0.0,0.0,0.0,4069.0346598625183
73308371.0,1.0,1.0,1.0,1.0,1.0,0.1520400047302246,1.0,1.0,1.0,1.0,1.0,0.289867639541626,1.0,1.0,1.0,1.0,1.0,0.3039538860321045,1.0,1.0,1.0,1.0,1.0,0.18308329582214355,1.0,1.0,1.0,1.0,1.0,0.1662583351135254
73275569.0,0.0,0.0,0.0,0.0,0.0,11.213222742080688,0.0,0.0,0.0,0.0,0.0,5.866438388824463,0.0,0.0,0.0,0.0,0.0,11.971916913986206,0.0,0.0,0.0,0.0,0.0,26.77539610862732,0.0,0.0,0.0,0.0,0.0,41.014716148376465
72965428.0,0.0,0.0,0.0,0.0,0.0,62.631893157958984,0.0,0.0,0.0,0.0,0.0,93.3551697731018,0.0,0.0,0.0,0.0,0.0,201.7213797569275,0.0,0.0,0.0,0.0,0.0,443.40192008018494,0.0,0.0,0.0,0.0,0.0,792.978440284729
72802464.0,0.0,0.0,0.0,0.0,0.0,31.386173725128174,0.0,0.0,0.0,0.0,0.0,54.19612717628479,0.0,0.0,0.0,0.0,0.0,116.4747564792633,0.0,0.0,0.0,0.0,0.0,180.65818786621094,0.0,0.0,0.0,0.0,0.0,247.2671241760254
72744278.0,0.0,0.0,0.0,0.0,0.0,0.5919251441955566,0.0,0.0,0.0,0.0,0.0,0.8221695423126221,0.0,0.0,0.0,0.0,0.0,1.9303834438323975,0.0,0.0,0.0,0.0,0.0,4.375280380249023,0.0,0.0,0.0,0.0,0.0,7.2181336879730225
72676542.0,1.0,1.0,1.0,1.0,1.0,2.33872127532959,1.0,1.0,1.0,1.0,1.0,2.8876535892486572,1.0,1.0,1.0,1.0,1.0,6.77418327331543,1.0,1.0,1.0,1.0,1.0,15.58340048789978,1.0,1.0,1.0,1.0,1.0,26.638975858688354
71715697.0,0.0,0.0,0.0,0.0,0.0,6.111367702484131,0.0,0.0,0.0,0.0,0.0,8.401931285858154,0.0,0.0,0.0,0.0,0.0,19.01088809967041,0.0,0.0,0.0,0.0,0.0,38.5602605342865,0.0,0.0,0.0,0.0,0.0,61.13558650016785
