id,0.1_100_11_tarantula,0.1_100_11_ochiai,0.1_100_11_D_star,0.1_100_11_Op2,0.1_100_11_Barinel,0.1_100_11_time,0.1_200_11_tarantula,0.1_200_11_ochiai,0.1_200_11_D_star,0.1_200_11_Op2,0.1_200_11_Barinel,0.1_200_11_time,0.1_500_11_tarantula,0.1_500_11_ochiai,0.1_500_11_D_star,0.1_500_11_Op2,0.1_500_11_Barinel,0.1_500_11_time,0.1_1000_11_tarantula,0.1_1000_11_ochiai,0.1_1000_11_D_star,0.1_1000_11_Op2,0.1_1000_11_Barinel,0.1_1000_11_time,0.1_2000_11_tarantula,0.1_2000_11_ochiai,0.1_2000_11_D_star,0.1_2000_11_Op2,0.1_2000_11_Barinel,0.1_2000_11_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.3165693283081055,1.0,1.0,1.0,1.0,1.0,7.796577215194702,1.0,1.0,1.0,1.0,1.0,15.373591184616089,1.0,1.0,1.0,1.0,1.0,31.918067932128906,1.0,1.0,1.0,1.0,1.0,53.44593405723572
74200607.0,0.0,0.0,0.0,0.0,0.0,11.182551145553589,0.0,0.0,0.0,0.0,0.0,8.91744589805603,0.0,0.0,0.0,0.0,0.0,10.423436641693115,0.0,0.0,0.0,0.0,0.0,13.025007963180542,0.0,0.0,0.0,0.0,0.0,10.490566730499268
73567385.0,0.0,0.0,0.0,0.0,0.0,372.1592857837677,0.0,0.0,0.0,0.0,0.0,472.61108589172363,0.0,0.0,0.0,0.0,0.0,1144.8540587425232,0.0,0.0,0.0,0.0,0.0,2101.328903913498,0.0,0.0,0.0,0.0,0.0,4063.675621509552
73308371.0,0.0,1.0,1.0,1.0,0.0,0.1443653106689453,0.0,1.0,1.0,1.0,0.0,0.15157294273376465,0.0,1.0,1.0,1.0,0.0,0.14291119575500488,0.0,1.0,1.0,1.0,0.0,0.2224431037902832,0.0,1.0,1.0,1.0,0.0,0.15478730201721191
73275569.0,0.0,0.0,0.0,0.0,0.0,5.9453911781311035,0.0,0.0,0.0,0.0,0.0,6.712764263153076,0.0,0.0,0.0,0.0,0.0,11.998503923416138,0.0,0.0,0.0,0.0,0.0,27.40014123916626,0.0,0.0,0.0,0.0,0.0,40.82524752616882
72965428.0,0.0,0.0,0.0,0.0,0.0,52.484147787094116,0.0,0.0,0.0,0.0,0.0,82.63120555877686,0.0,0.0,0.0,0.0,0.0,196.25211572647095,0.0,0.0,0.0,0.0,0.0,434.549161195755,0.0,0.0,0.0,0.0,0.0,824.1916346549988
72802464.0,0.0,0.0,0.0,0.0,0.0,31.302184581756592,0.0,0.0,0.0,0.0,0.0,53.42490792274475,0.0,0.0,0.0,0.0,0.0,117.00326752662659,0.0,0.0,0.0,0.0,0.0,177.84976410865784,0.0,0.0,0.0,0.0,0.0,258.8093247413635
72744278.0,0.0,0.0,0.0,0.0,0.0,0.593151330947876,0.0,0.0,0.0,0.0,0.0,0.8423633575439453,0.0,0.0,0.0,0.0,0.0,1.8793730735778809,0.0,0.0,0.0,0.0,0.0,4.0556371212005615,0.0,0.0,0.0,0.0,0.0,7.152455806732178
72676542.0,1.0,1.0,1.0,1.0,1.0,2.5199832916259766,1.0,1.0,1.0,1.0,1.0,3.0006940364837646,1.0,1.0,1.0,1.0,1.0,6.715550899505615,1.0,1.0,1.0,1.0,1.0,15.108239889144897,1.0,1.0,1.0,1.0,1.0,27.548564195632935
71715697.0,0.0,0.0,0.0,0.0,0.0,6.408435106277466,0.0,0.0,0.0,0.0,0.0,8.867022037506104,0.0,0.0,0.0,0.0,0.0,19.066694021224976,0.0,0.0,0.0,0.0,0.0,38.602423667907715,0.0,0.0,0.0,0.0,0.0,60.69152212142944
70650848.0,1.0,1.0,1.0,1.0,1.0,0.1395273208618164,1.0,1.0,1.0,1.0,1.0,0.12319827079772949,1.0,1.0,1.0,1.0,1.0,0.10956263542175293,1.0,1.0,1.0,1.0,1.0,0.13960981369018555,1.0,1.0,1.0,1.0,1.0,0.1161489486694336
70589997.0,1.0,1.0,1.0,1.0,1.0,0.6576151847839355,1.0,1.0,1.0,1.0,1.0,0.9929139614105225,1.0,1.0,1.0,1.0,1.0,1.8454248905181885,1.0,1.0,1.0,1.0,1.0,4.616189002990723,1.0,1.0,1.0,1.0,1.0,7.265244722366333
70148149.0,0.0,1.0,0.0,1.0,1.0,0.481478214263916,1.0,1.0,0.0,1.0,1.0,0.508716344833374,1.0,1.0,0.0,1.0,1.0,0.9060032367706299,1.0,1.0,0.0,1.0,1.0,2.278998613357544,1.0,1.0,1.0,1.0,1.0,2.6928048133850098
69901379.0,0.0,0.0,0.0,0.0,0.0,0.15227627754211426,0.0,0.0,0.0,0.0,0.0,0.1326901912689209,0.0,0.0,0.0,0.0,0.0,0.126969575881958,0.0,0.0,0.0,0.0,0.0,0.1596391201019287,0.0,0.0,0.0,0.0,0.0,0.1282958984375
69787272.0,0.0,0.0,0.0,0.0,0.0,0.21334362030029297,0.0,0.0,0.0,0.0,0.0,0.18131518363952637,0.0,0.0,0.0,0.0,0.0,0.17186713218688965,0.0,0.0,0.0,0.0,0.0,0.20206999778747559,0.0,0.0,0.0,0.0,0.0,0.17966866493225098
68938619.0,1.0,1.0,1.0,1.0,1.0,0.29633259773254395,1.0,1.0,1.0,1.0,1.0,0.24452471733093262,1.0,1.0,1.0,1.0,1.0,0.23781585693359375,1.0,1.0,1.0,1.0,1.0,0.4944944381713867,1.0,1.0,1.0,1.0,1.0,0.25215578079223633
68751439.0,0.0,1.0,0.0,1.0,0.0,0.1908419132232666,0.0,1.0,0.0,1.0,0.0,0.16200566291809082,0.0,1.0,0.0,1.0,0.0,0.1640625,0.0,1.0,0.0,1.0,0.0,0.1989607810974121,0.0,1.0,0.0,1.0,0.0,0.16652655601501465
68458462.0,1.0,1.0,1.0,1.0,1.0,0.09046602249145508,1.0,1.0,1.0,1.0,1.0,0.07192111015319824,1.0,1.0,1.0,1.0,1.0,0.06395792961120605,1.0,1.0,1.0,1.0,1.0,0.09439563751220703,1.0,1.0,1.0,1.0,1.0,0.06985092163085938
68321264.0,0.0,1.0,1.0,1.0,0.0,35.699058532714844,0.0,1.0,1.0,1.0,0.0,54.27612566947937,0.0,1.0,1.0,1.0,0.0,106.13395929336548,0.0,1.0,1.0,1.0,0.0,200.265558719635,0.0,1.0,1.0,1.0,0.0,291.91010570526123
68101077.0,0.0,0.0,0.0,0.0,0.0,20.43081521987915,0.0,0.0,0.0,0.0,0.0,28.292262315750122,0.0,0.0,0.0,0.0,0.0,56.050950050354004,0.0,0.0,0.0,0.0,0.0,88.23712825775146,0.0,0.0,0.0,0.0,0.0,82.85922002792358
