id,0.1_100_9_tarantula,0.1_100_9_ochiai,0.1_100_9_D_star,0.1_100_9_Op2,0.1_100_9_Barinel,0.1_100_9_time,0.1_200_9_tarantula,0.1_200_9_ochiai,0.1_200_9_D_star,0.1_200_9_Op2,0.1_200_9_Barinel,0.1_200_9_time,0.1_500_9_tarantula,0.1_500_9_ochiai,0.1_500_9_D_star,0.1_500_9_Op2,0.1_500_9_Barinel,0.1_500_9_time,0.1_1000_9_tarantula,0.1_1000_9_ochiai,0.1_1000_9_D_star,0.1_1000_9_Op2,0.1_1000_9_Barinel,0.1_1000_9_time,0.1_2000_9_tarantula,0.1_2000_9_ochiai,0.1_2000_9_D_star,0.1_2000_9_Op2,0.1_2000_9_Barinel,0.1_2000_9_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.730360984802246,1.0,1.0,1.0,1.0,1.0,7.732218265533447,1.0,1.0,1.0,1.0,1.0,15.257936239242554,1.0,1.0,1.0,1.0,1.0,31.292344331741333,1.0,1.0,1.0,1.0,1.0,50.366209268569946
74200607.0,0.0,0.0,0.0,0.0,0.0,11.718579530715942,0.0,0.0,0.0,0.0,0.0,9.374056816101074,0.0,0.0,0.0,0.0,0.0,8.896746397018433,0.0,0.0,0.0,0.0,0.0,14.235327005386353,0.0,0.0,0.0,0.0,0.0,10.437395334243774
73567385.0,0.0,0.0,0.0,0.0,0.0,399.3638939857483,0.0,0.0,0.0,0.0,0.0,567.1277041435242,0.0,0.0,0.0,0.0,0.0,1134.5681068897247,0.0,0.0,0.0,0.0,0.0,2111.061902284622,0.0,0.0,0.0,0.0,0.0,4037.2217371463776
73308371.0,1.0,1.0,1.0,1.0,1.0,0.13634800910949707,1.0,1.0,1.0,1.0,1.0,0.14381694793701172,1.0,1.0,1.0,1.0,1.0,0.1424267292022705,1.0,1.0,1.0,1.0,1.0,0.19422554969787598,1.0,1.0,1.0,1.0,1.0,0.15970897674560547
73275569.0,0.0,0.0,0.0,0.0,0.0,5.777013301849365,0.0,0.0,0.0,0.0,0.0,6.372801780700684,0.0,0.0,0.0,0.0,0.0,11.815229892730713,0.0,0.0,0.0,0.0,0.0,27.494810581207275,0.0,0.0,0.0,0.0,0.0,38.58572483062744
72965428.0,0.0,0.0,0.0,0.0,0.0,53.468791007995605,0.0,0.0,0.0,0.0,0.0,81.94114112854004,0.0,0.0,0.0,0.0,0.0,198.45804524421692,0.0,0.0,0.0,0.0,0.0,443.09440875053406,0.0,0.0,0.0,0.0,0.0,772.218165397644
72802464.0,0.0,0.0,0.0,0.0,0.0,31.11678171157837,0.0,0.0,0.0,0.0,0.0,52.9364128112793,0.0,0.0,0.0,0.0,0.0,117.81720733642578,0.0,0.0,0.0,0.0,0.0,179.58592677116394,0.0,0.0,0.0,0.0,0.0,241.92921710014343
72744278.0,0.0,0.0,0.0,0.0,0.0,0.5905988216400146,0.0,0.0,0.0,0.0,0.0,0.8230676651000977,0.0,0.0,0.0,0.0,0.0,1.9301719665527344,0.0,0.0,0.0,0.0,0.0,4.2977776527404785,0.0,0.0,0.0,0.0,0.0,7.076673269271851
72676542.0,1.0,1.0,1.0,1.0,1.0,2.4257898330688477,1.0,1.0,1.0,1.0,1.0,2.8791067600250244,1.0,1.0,1.0,1.0,1.0,6.9766716957092285,1.0,1.0,1.0,1.0,1.0,15.614963054656982,1.0,1.0,1.0,1.0,1.0,26.73876929283142
71715697.0,0.0,0.0,0.0,0.0,0.0,6.217368841171265,0.0,0.0,0.0,0.0,0.0,8.29381537437439,0.0,0.0,0.0,0.0,0.0,18.792709350585938,0.0,0.0,0.0,0.0,0.0,38.74839782714844,0.0,0.0,0.0,0.0,0.0,58.946473121643066
70650848.0,1.0,1.0,1.0,1.0,1.0,0.14566564559936523,1.0,1.0,1.0,1.0,1.0,0.11038064956665039,1.0,1.0,1.0,1.0,1.0,0.10843515396118164,1.0,1.0,1.0,1.0,1.0,0.1490192413330078,1.0,1.0,1.0,1.0,1.0,0.13617634773254395
70589997.0,1.0,1.0,1.0,1.0,1.0,0.7199873924255371,1.0,1.0,1.0,1.0,1.0,0.9633231163024902,1.0,1.0,1.0,1.0,1.0,1.843709945678711,1.0,1.0,1.0,1.0,1.0,4.428469657897949,1.0,1.0,1.0,1.0,1.0,7.253840208053589
70148149.0,0.0,1.0,0.0,1.0,1.0,0.5290632247924805,0.0,0.0,0.0,0.0,0.0,0.4797072410583496,1.0,1.0,1.0,1.0,1.0,0.9026579856872559,1.0,1.0,0.0,1.0,1.0,1.936216115951538,1.0,1.0,0.0,1.0,1.0,2.7464797496795654
69901379.0,0.0,0.0,0.0,0.0,0.0,0.1713881492614746,0.0,0.0,0.0,0.0,0.0,0.1297588348388672,0.0,0.0,0.0,0.0,0.0,0.12420868873596191,0.0,0.0,0.0,0.0,0.0,0.17356562614440918,0.0,0.0,0.0,0.0,0.0,0.13745355606079102
69787272.0,0.0,0.0,0.0,0.0,0.0,0.2083587646484375,0.0,0.0,0.0,0.0,0.0,0.1723921298980713,0.0,0.0,0.0,0.0,0.0,0.174241304397583,0.0,0.0,0.0,0.0,0.0,0.2197115421295166,0.0,0.0,0.0,0.0,0.0,0.1890578269958496
68938619.0,1.0,1.0,1.0,1.0,1.0,0.37490153312683105,1.0,1.0,1.0,1.0,1.0,0.2713794708251953,1.0,1.0,1.0,1.0,1.0,0.23941516876220703,1.0,1.0,1.0,1.0,1.0,0.522057294845581,1.0,1.0,1.0,1.0,1.0,0.26576828956604004
68751439.0,0.0,1.0,1.0,1.0,0.0,0.1818549633026123,0.0,1.0,1.0,1.0,0.0,0.17852067947387695,0.0,1.0,1.0,1.0,0.0,0.16466259956359863,0.0,1.0,1.0,1.0,0.0,0.20235323905944824,0.0,1.0,1.0,1.0,0.0,0.17168545722961426
68458462.0,1.0,1.0,1.0,1.0,1.0,0.09156060218811035,1.0,1.0,1.0,1.0,1.0,0.07038640975952148,1.0,1.0,1.0,1.0,1.0,0.06519269943237305,1.0,1.0,1.0,1.0,1.0,0.09059786796569824,1.0,1.0,1.0,1.0,1.0,0.07152581214904785
