id,0.1_100_11_tarantula,0.1_100_11_ochiai,0.1_100_11_D_star,0.1_100_11_Op2,0.1_100_11_Barinel,0.1_100_11_time,0.1_200_11_tarantula,0.1_200_11_ochiai,0.1_200_11_D_star,0.1_200_11_Op2,0.1_200_11_Barinel,0.1_200_11_time,0.1_500_11_tarantula,0.1_500_11_ochiai,0.1_500_11_D_star,0.1_500_11_Op2,0.1_500_11_Barinel,0.1_500_11_time,0.1_1000_11_tarantula,0.1_1000_11_ochiai,0.1_1000_11_D_star,0.1_1000_11_Op2,0.1_1000_11_Barinel,0.1_1000_11_time,0.1_2000_11_tarantula,0.1_2000_11_ochiai,0.1_2000_11_D_star,0.1_2000_11_Op2,0.1_2000_11_Barinel,0.1_2000_11_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.322968006134033,1.0,1.0,1.0,1.0,1.0,9.622262477874756,1.0,1.0,1.0,1.0,1.0,18.058242559432983,1.0,1.0,1.0,1.0,1.0,32.23156189918518,1.0,1.0,1.0,1.0,1.0,60.44464612007141
74200607.0,0.0,0.0,0.0,0.0,0.0,11.426473140716553,0.0,0.0,0.0,0.0,0.0,10.497825384140015,0.0,0.0,0.0,0.0,0.0,11.821847438812256,0.0,0.0,0.0,0.0,0.0,11.518665790557861,0.0,0.0,0.0,0.0,0.0,11.374584913253784
73567385.0,0.0,0.0,0.0,0.0,0.0,497.3479869365692,0.0,0.0,0.0,0.0,0.0,765.3054349422455,0.0,0.0,0.0,0.0,0.0,2370.1135931015015,0.0,0.0,0.0,0.0,0.0,2593.6282777786255,0.0,0.0,0.0,0.0,0.0,4996.019606590271
73308371.0,0.0,1.0,1.0,1.0,0.0,0.0921471118927002,0.0,1.0,1.0,1.0,0.0,0.10214352607727051,0.0,1.0,1.0,1.0,0.0,0.10480046272277832,0.0,1.0,1.0,1.0,0.0,0.10181927680969238,0.0,1.0,1.0,1.0,0.0,0.10662174224853516
73275569.0,0.0,0.0,0.0,0.0,0.0,3.624147891998291,0.0,0.0,0.0,0.0,0.0,5.196790456771851,0.0,0.0,0.0,0.0,0.0,10.785462617874146,0.0,0.0,0.0,0.0,0.0,18.749232053756714,0.0,0.0,0.0,0.0,0.0,33.986745834350586
72965428.0,0.0,0.0,0.0,0.0,0.0,38.166481256484985,0.0,0.0,0.0,0.0,0.0,72.1230959892273,0.0,0.0,0.0,0.0,0.0,175.83842086791992,0.0,0.0,0.0,0.0,0.0,346.0908944606781,0.0,0.0,0.0,0.0,0.0,686.0905869007111
72802464.0,0.0,0.0,0.0,0.0,0.0,21.942013025283813,0.0,0.0,0.0,0.0,0.0,42.868579387664795,0.0,0.0,0.0,0.0,0.0,94.2241280078888,0.0,0.0,0.0,0.0,0.0,127.5293960571289,0.0,0.0,0.0,0.0,0.0,199.68808937072754
72744278.0,0.0,0.0,0.0,0.0,0.0,0.4189324378967285,0.0,0.0,0.0,0.0,0.0,0.7212722301483154,0.0,0.0,0.0,0.0,0.0,1.707038164138794,0.0,0.0,0.0,0.0,0.0,3.206437587738037,0.0,0.0,0.0,0.0,0.0,6.307037353515625
72676542.0,0.0,1.0,1.0,1.0,0.0,1.341266393661499,0.0,1.0,1.0,1.0,0.0,2.3647549152374268,0.0,1.0,1.0,1.0,0.0,5.610943794250488,0.0,1.0,1.0,1.0,0.0,10.692447423934937,0.0,1.0,1.0,1.0,0.0,21.15819787979126
71715697.0,0.0,0.0,0.0,0.0,0.0,4.225682973861694,0.0,0.0,0.0,0.0,0.0,7.254237413406372,0.0,0.0,0.0,0.0,0.0,15.764511585235596,0.0,0.0,0.0,0.0,0.0,26.939632415771484,0.0,0.0,0.0,0.0,0.0,46.91744422912598
70650848.0,1.0,1.0,1.0,1.0,1.0,0.08910608291625977,1.0,1.0,1.0,1.0,1.0,0.09860658645629883,1.0,1.0,1.0,1.0,1.0,0.08980345726013184,1.0,1.0,1.0,1.0,1.0,0.09703326225280762,1.0,1.0,1.0,1.0,1.0,0.09197711944580078
70589997.0,1.0,1.0,1.0,1.0,1.0,0.4771707057952881,1.0,1.0,1.0,1.0,1.0,0.6640782356262207,1.0,1.0,1.0,1.0,1.0,1.2967045307159424,1.0,1.0,1.0,1.0,1.0,2.272757053375244,1.0,1.0,1.0,1.0,1.0,4.3674139976501465
70148149.0,1.0,1.0,0.0,1.0,1.0,0.31665492057800293,1.0,1.0,0.0,1.0,1.0,0.3904602527618408,1.0,1.0,0.0,1.0,1.0,0.6939678192138672,1.0,1.0,0.0,1.0,1.0,1.0149219036102295,1.0,1.0,0.0,1.0,1.0,1.6595861911773682
69901379.0,0.0,0.0,0.0,0.0,0.0,0.14226007461547852,0.0,0.0,0.0,0.0,0.0,0.14044499397277832,0.0,0.0,0.0,0.0,0.0,0.14817070960998535,0.0,0.0,0.0,0.0,0.0,0.14023351669311523,0.0,0.0,0.0,0.0,0.0,0.14691448211669922
69787272.0,0.0,0.0,0.0,0.0,0.0,0.13570547103881836,0.0,0.0,0.0,0.0,0.0,0.13728570938110352,0.0,0.0,0.0,0.0,0.0,0.1376817226409912,0.0,0.0,0.0,0.0,0.0,0.13587594032287598,0.0,0.0,0.0,0.0,0.0,0.13892912864685059
68938619.0,1.0,1.0,1.0,0.0,1.0,0.20731878280639648,1.0,1.0,1.0,0.0,1.0,0.2011728286743164,1.0,1.0,1.0,0.0,1.0,0.21826410293579102,1.0,1.0,1.0,0.0,1.0,0.21147751808166504,1.0,1.0,1.0,0.0,1.0,0.20229148864746094
