id,0.1_100_7_tarantula,0.1_100_7_ochiai,0.1_100_7_D_star,0.1_100_7_Op2,0.1_100_7_Barinel,0.1_100_7_time,0.1_200_7_tarantula,0.1_200_7_ochiai,0.1_200_7_D_star,0.1_200_7_Op2,0.1_200_7_Barinel,0.1_200_7_time,0.1_500_7_tarantula,0.1_500_7_ochiai,0.1_500_7_D_star,0.1_500_7_Op2,0.1_500_7_Barinel,0.1_500_7_time,0.1_1000_7_tarantula,0.1_1000_7_ochiai,0.1_1000_7_D_star,0.1_1000_7_Op2,0.1_1000_7_Barinel,0.1_1000_7_time,0.1_2000_7_tarantula,0.1_2000_7_ochiai,0.1_2000_7_D_star,0.1_2000_7_Op2,0.1_2000_7_Barinel,0.1_2000_7_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.138408422470093,1.0,1.0,1.0,1.0,1.0,9.311083555221558,1.0,1.0,1.0,1.0,1.0,18.117338180541992,1.0,1.0,1.0,1.0,1.0,31.60763168334961,1.0,1.0,1.0,1.0,1.0,59.580958127975464
74200607.0,0.0,0.0,0.0,0.0,0.0,11.321463346481323,0.0,0.0,0.0,0.0,0.0,11.841832637786865,0.0,0.0,0.0,0.0,0.0,11.202282190322876,0.0,0.0,0.0,0.0,0.0,11.153570652008057,0.0,0.0,0.0,0.0,0.0,11.475410223007202
73567385.0,0.0,0.0,0.0,0.0,0.0,461.8055124282837,0.0,0.0,0.0,0.0,0.0,687.647980928421,0.0,0.0,0.0,0.0,0.0,1335.0264842510223,0.0,0.0,0.0,0.0,0.0,2487.0707869529724,0.0,0.0,0.0,0.0,0.0,4959.988845586777
73308371.0,0.0,1.0,1.0,1.0,1.0,0.16397929191589355,0.0,1.0,1.0,1.0,1.0,0.13966083526611328,0.0,1.0,1.0,1.0,1.0,0.1493699550628662,0.0,1.0,1.0,1.0,1.0,0.13993263244628906,0.0,1.0,1.0,1.0,1.0,0.17342042922973633
73275569.0,0.0,0.0,0.0,0.0,0.0,4.048368692398071,0.0,0.0,0.0,0.0,0.0,5.9404096603393555,0.0,0.0,0.0,0.0,0.0,13.033648252487183,0.0,0.0,0.0,0.0,0.0,24.42623019218445,0.0,0.0,0.0,0.0,0.0,60.70983076095581
72965428.0,0.0,0.0,0.0,0.0,0.0,48.83697462081909,0.0,0.0,0.0,0.0,0.0,94.62440490722656,0.0,0.0,0.0,0.0,0.0,227.7381670475006,0.0,0.0,0.0,0.0,0.0,451.4524655342102,0.0,0.0,0.0,0.0,0.0,1073.9134266376495
72802464.0,0.0,0.0,0.0,0.0,0.0,29.17238450050354,0.0,0.0,0.0,0.0,0.0,56.86774444580078,0.0,0.0,0.0,0.0,0.0,122.68481016159058,0.0,0.0,0.0,0.0,0.0,169.40957403182983,0.0,0.0,0.0,0.0,0.0,297.345769405365
72744278.0,0.0,0.0,0.0,0.0,0.0,0.5411069393157959,0.0,0.0,0.0,0.0,0.0,0.9503343105316162,0.0,0.0,0.0,0.0,0.0,2.2513153553009033,0.0,0.0,0.0,0.0,0.0,4.288830757141113,0.0,0.0,0.0,0.0,0.0,9.713854789733887
72676542.0,0.0,1.0,1.0,1.0,0.0,1.8043019771575928,0.0,1.0,1.0,1.0,0.0,3.2052104473114014,0.0,1.0,1.0,1.0,1.0,8.042726993560791,0.0,1.0,1.0,1.0,0.0,15.04357624053955,0.0,1.0,1.0,1.0,1.0,32.55921149253845
71715697.0,0.0,0.0,0.0,0.0,0.0,5.668945074081421,0.0,0.0,0.0,0.0,0.0,8.92792272567749,0.0,0.0,0.0,0.0,0.0,20.63615608215332,0.0,0.0,0.0,0.0,0.0,35.559494733810425,0.0,0.0,0.0,0.0,0.0,78.30792737007141
70650848.0,0.0,1.0,1.0,1.0,0.0,0.11570167541503906,0.0,1.0,1.0,1.0,0.0,0.10383963584899902,0.0,1.0,1.0,1.0,0.0,0.19199919700622559,0.0,1.0,1.0,1.0,0.0,0.10360956192016602,0.0,1.0,1.0,1.0,0.0,0.13365554809570312
70589997.0,1.0,1.0,1.0,1.0,1.0,0.4629783630371094,1.0,1.0,1.0,1.0,1.0,0.835904598236084,1.0,1.0,1.0,1.0,1.0,1.7927143573760986,1.0,1.0,1.0,1.0,1.0,3.809579372406006,1.0,1.0,1.0,1.0,1.0,7.400266885757446
70148149.0,1.0,1.0,0.0,1.0,0.0,0.32787084579467773,0.0,1.0,0.0,1.0,0.0,0.4523155689239502,1.0,1.0,0.0,1.0,1.0,0.8814120292663574,1.0,1.0,0.0,1.0,1.0,1.4626619815826416,1.0,1.0,0.0,1.0,1.0,2.687532424926758
69901379.0,0.0,0.0,0.0,0.0,0.0,0.14647412300109863,0.0,0.0,0.0,0.0,0.0,0.1504361629486084,0.0,0.0,0.0,0.0,0.0,0.16232943534851074,0.0,0.0,0.0,0.0,0.0,0.14826416969299316,0.0,0.0,0.0,0.0,0.0,0.15996813774108887
69787272.0,0.0,0.0,0.0,0.0,0.0,0.16657400131225586,0.0,0.0,0.0,0.0,0.0,0.1682431697845459,0.0,0.0,0.0,0.0,0.0,0.16686391830444336,0.0,0.0,0.0,0.0,0.0,0.1687314510345459,0.0,0.0,0.0,0.0,0.0,0.2105576992034912
68938619.0,1.0,1.0,1.0,0.0,1.0,0.24175405502319336,1.0,1.0,1.0,0.0,1.0,0.2413797378540039,1.0,1.0,1.0,0.0,1.0,0.26158809661865234,1.0,1.0,1.0,0.0,1.0,0.24732327461242676,1.0,1.0,1.0,0.0,1.0,0.3717958927154541
68751439.0,0.0,0.0,0.0,1.0,0.0,0.16073369979858398,0.0,0.0,0.0,1.0,0.0,0.16823148727416992,0.0,0.0,0.0,1.0,0.0,0.16925382614135742,0.0,0.0,0.0,1.0,0.0,0.16849136352539062,0.0,0.0,0.0,1.0,0.0,0.25725889205932617
68458462.0,1.0,1.0,1.0,1.0,1.0,0.07548260688781738,1.0,1.0,1.0,1.0,1.0,0.0783843994140625,1.0,1.0,1.0,1.0,1.0,0.09169268608093262,1.0,1.0,1.0,1.0,1.0,0.07711982727050781,1.0,1.0,1.0,1.0,1.0,0.08833718299865723
68321264.0,0.0,1.0,0.0,1.0,0.0,36.70328330993652,0.0,1.0,0.0,1.0,0.0,67.88714957237244,0.0,1.0,0.0,1.0,0.0,132.23549056053162,0.0,1.0,0.0,1.0,0.0,227.05267453193665,0.0,1.0,0.0,1.0,0.0,383.7816746234894
68101077.0,0.0,0.0,0.0,0.0,0.0,21.033998250961304,0.0,0.0,0.0,0.0,0.0,33.634284257888794,0.0,0.0,0.0,0.0,0.0,62.68187689781189,0.0,0.0,0.0,0.0,0.0,90.99278855323792,0.0,0.0,0.0,0.0,0.0,103.26538610458374
67529687.0,0.0,1.0,1.0,1.0,0.0,1.5471792221069336,0.0,1.0,1.0,1.0,0.0,2.466125249862671,1.0,1.0,1.0,1.0,1.0,5.0695085525512695,0.0,1.0,1.0,1.0,0.0,9.165584802627563,0.0,1.0,1.0,1.0,0.0,21.129864931106567
66840108.0,1.0,1.0,1.0,1.0,1.0,0.22272467613220215,1.0,1.0,1.0,1.0,1.0,0.26549458503723145,1.0,1.0,1.0,1.0,1.0,0.3280620574951172,1.0,1.0,1.0,1.0,1.0,0.2703711986541748,1.0,1.0,1.0,1.0,1.0,0.2795741558074951
66602662.0,0.0,1.0,1.0,1.0,0.0,0.30342721939086914,0.0,1.0,1.0,1.0,0.0,0.3062760829925537,0.0,1.0,1.0,1.0,0.0,0.30802440643310547,0.0,1.0,1.0,1.0,0.0,0.305225133895874,0.0,1.0,1.0,1.0,0.0,0.37844324111938477
66407123.0,0.0,1.0,1.0,1.0,0.0,0.13009047508239746,0.0,1.0,1.0,1.0,0.0,0.13202667236328125,0.0,1.0,1.0,1.0,0.0,0.13335585594177246,0.0,1.0,1.0,1.0,0.0,0.1336827278137207,0.0,1.0,1.0,1.0,0.0,0.1603257656097412
66235657.0,1.0,1.0,1.0,1.0,1.0,62.52156972885132,1.0,1.0,1.0,1.0,1.0,109.1268994808197,1.0,1.0,1.0,1.0,1.0,246.53874230384827,1.0,1.0,1.0,1.0,1.0,480.8315284252167,1.0,1.0,1.0,1.0,1.0,1064.6364319324493
66087653.0,1.0,1.0,1.0,1.0,1.0,1.8216912746429443,1.0,1.0,1.0,1.0,1.0,2.71116042137146,1.0,1.0,1.0,1.0,1.0,3.393490791320801,1.0,1.0,1.0,1.0,1.0,3.389634847640991,1.0,1.0,1.0,1.0,1.0,3.7235310077667236
65777704.0,0.0,1.0,1.0,1.0,0.0,32.94781994819641,0.0,1.0,1.0,1.0,0.0,45.357321977615356,0.0,1.0,1.0,1.0,0.0,75.33242511749268,0.0,1.0,1.0,1.0,0.0,125.4738302230835,0.0,1.0,1.0,1.0,0.0,244.25057768821716
65669308.0,1.0,1.0,1.0,1.0,1.0,0.08086967468261719,1.0,1.0,1.0,1.0,1.0,0.09279608726501465,1.0,1.0,1.0,1.0,1.0,0.11345243453979492,1.0,1.0,1.0,1.0,1.0,0.09824466705322266,1.0,1.0,1.0,1.0,1.0,0.13770651817321777
64413907.0,0.0,0.0,0.0,0.0,0.0,0.8698821067810059,0.0,0.0,0.0,0.0,0.0,0.9108560085296631,0.0,0.0,0.0,0.0,0.0,0.9382691383361816,0.0,0.0,0.0,0.0,0.0,0.8847353458404541,0.0,0.0,0.0,0.0,0.0,1.174743890762329
