id,0.1_100_11_tarantula,0.1_100_11_ochiai,0.1_100_11_D_star,0.1_100_11_Op2,0.1_100_11_Barinel,0.1_100_11_time,0.1_200_11_tarantula,0.1_200_11_ochiai,0.1_200_11_D_star,0.1_200_11_Op2,0.1_200_11_Barinel,0.1_200_11_time,0.3_200_11_tarantula,0.3_200_11_ochiai,0.3_200_11_D_star,0.3_200_11_Op2,0.3_200_11_Barinel,0.3_200_11_time,0.5_200_11_tarantula,0.5_200_11_ochiai,0.5_200_11_D_star,0.5_200_11_Op2,0.5_200_11_Barinel,0.5_200_11_time,0.7_200_11_tarantula,0.7_200_11_ochiai,0.7_200_11_D_star,0.7_200_11_Op2,0.7_200_11_Barinel,0.7_200_11_time,0.9_200_11_tarantula,0.9_200_11_ochiai,0.9_200_11_D_star,0.9_200_11_Op2,0.9_200_11_Barinel,0.9_200_11_time,0.1_500_11_tarantula,0.1_500_11_ochiai,0.1_500_11_D_star,0.1_500_11_Op2,0.1_500_11_Barinel,0.1_500_11_time,0.1_1000_11_tarantula,0.1_1000_11_ochiai,0.1_1000_11_D_star,0.1_1000_11_Op2,0.1_1000_11_Barinel,0.1_1000_11_time,0.1_2000_11_tarantula,0.1_2000_11_ochiai,0.1_2000_11_D_star,0.1_2000_11_Op2,0.1_2000_11_Barinel,0.1_2000_11_time
74669249.0,1.0,1.0,1.0,1.0,1.0,6.9025561809539795,1.0,1.0,1.0,1.0,1.0,9.365715980529785,1.0,1.0,1.0,1.0,1.0,7.820804595947266,1.0,1.0,1.0,1.0,1.0,7.766036510467529,1.0,1.0,1.0,1.0,1.0,7.802427768707275,1.0,1.0,1.0,1.0,1.0,7.845059394836426,1.0,1.0,1.0,1.0,1.0,17.488492012023926,1.0,1.0,1.0,1.0,1.0,32.45907640457153,1.0,1.0,1.0,1.0,1.0,60.44911789894104
74200607.0,0.0,0.0,0.0,0.0,0.0,12.085232496261597,0.0,0.0,0.0,0.0,0.0,12.500595331192017,0.0,0.0,0.0,0.0,0.0,9.212886333465576,0.0,0.0,0.0,0.0,0.0,9.068113803863525,0.0,0.0,0.0,0.0,0.0,8.981735944747925,0.0,0.0,0.0,0.0,0.0,8.695263624191284,0.0,0.0,0.0,0.0,0.0,11.314169645309448,0.0,0.0,0.0,0.0,0.0,12.474511623382568,0.0,0.0,0.0,0.0,0.0,12.980677843093872
73567385.0,0.0,0.0,0.0,0.0,0.0,547.6893203258514,0.0,0.0,0.0,0.0,0.0,1326.4393775463104,0.0,0.0,0.0,0.0,0.0,549.4023921489716,0.0,0.0,0.0,0.0,0.0,504.4932177066803,0.0,0.0,0.0,0.0,0.0,555.0061385631561,0.0,0.0,0.0,0.0,0.0,525.9986124038696,0.0,0.0,0.0,0.0,0.0,1612.2882606983185,0.0,0.0,0.0,0.0,0.0,2657.8289749622345,0.0,0.0,0.0,0.0,0.0,5555.580005168915
73308371.0,0.0,1.0,1.0,1.0,1.0,0.09735989570617676,0.0,1.0,1.0,1.0,1.0,0.11057448387145996,1.0,1.0,1.0,1.0,1.0,0.14516472816467285,1.0,1.0,1.0,1.0,1.0,0.14473342895507812,1.0,1.0,1.0,1.0,1.0,0.1420133113861084,1.0,1.0,1.0,1.0,1.0,0.14610910415649414,0.0,1.0,1.0,1.0,1.0,0.1094810962677002,0.0,1.0,1.0,1.0,1.0,0.11592841148376465,0.0,1.0,1.0,1.0,1.0,0.1147153377532959
73275569.0,0.0,0.0,0.0,0.0,0.0,3.4517626762390137,0.0,0.0,0.0,0.0,0.0,5.358616828918457,0.0,0.0,0.0,0.0,0.0,6.145589590072632,0.0,0.0,0.0,0.0,0.0,6.369422912597656,0.0,0.0,0.0,0.0,0.0,6.104133605957031,0.0,0.0,0.0,0.0,0.0,6.038846731185913,0.0,0.0,0.0,0.0,0.0,10.286783218383789,0.0,0.0,0.0,0.0,0.0,18.71780514717102,0.0,0.0,0.0,0.0,0.0,33.82900619506836
72965428.0,0.0,0.0,0.0,0.0,0.0,37.66662526130676,0.0,0.0,0.0,0.0,0.0,70.7753324508667,0.0,0.0,0.0,0.0,0.0,87.9284896850586,0.0,0.0,0.0,0.0,0.0,87.76057410240173,0.0,0.0,0.0,0.0,0.0,88.78769588470459,0.0,0.0,0.0,0.0,0.0,88.54275393486023,0.0,0.0,0.0,0.0,0.0,170.70387649536133,0.0,0.0,0.0,0.0,0.0,339.3440477848053,0.0,0.0,0.0,0.0,0.0,674.5798559188843
72802464.0,0.0,0.0,0.0,0.0,0.0,21.680570363998413,0.0,0.0,0.0,0.0,0.0,42.34815168380737,0.0,0.0,0.0,0.0,0.0,52.67036724090576,0.0,0.0,0.0,0.0,0.0,53.1763117313385,0.0,0.0,0.0,0.0,0.0,52.50473427772522,0.0,0.0,0.0,0.0,0.0,52.68896174430847,0.0,0.0,0.0,0.0,0.0,89.95832562446594,0.0,0.0,0.0,0.0,0.0,125.00045156478882,0.0,0.0,0.0,0.0,0.0,194.1877052783966
72744278.0,0.0,0.0,0.0,0.0,0.0,0.4236409664154053,0.0,0.0,0.0,0.0,0.0,0.7344911098480225,0.0,0.0,0.0,0.0,0.0,0.9218826293945312,0.0,0.0,0.0,0.0,0.0,1.0391180515289307,0.0,0.0,0.0,0.0,0.0,0.9220576286315918,0.0,0.0,0.0,0.0,0.0,0.9213695526123047,0.0,0.0,0.0,0.0,0.0,1.6495745182037354,0.0,0.0,0.0,0.0,0.0,3.269486904144287,0.0,0.0,0.0,0.0,0.0,6.406755208969116
72676542.0,1.0,1.0,1.0,1.0,1.0,1.3614349365234375,1.0,1.0,1.0,1.0,1.0,2.4739415645599365,1.0,1.0,1.0,1.0,1.0,2.9799294471740723,1.0,1.0,1.0,1.0,1.0,3.0248427391052246,1.0,1.0,1.0,1.0,1.0,2.925623655319214,1.0,1.0,0.0,1.0,1.0,2.9400405883789062,1.0,1.0,1.0,1.0,1.0,5.548159122467041,1.0,1.0,1.0,1.0,1.0,10.776482582092285,1.0,1.0,1.0,1.0,1.0,21.448737859725952
71715697.0,0.0,0.0,0.0,0.0,0.0,4.208465099334717,0.0,0.0,0.0,0.0,0.0,7.116267919540405,0.0,0.0,0.0,0.0,0.0,8.48357343673706,0.0,0.0,0.0,0.0,0.0,8.54671311378479,0.0,0.0,0.0,0.0,0.0,8.43124532699585,0.0,0.0,0.0,0.0,0.0,8.39350938796997,0.0,0.0,0.0,0.0,0.0,15.117960691452026,0.0,0.0,0.0,0.0,0.0,26.717982292175293,0.0,0.0,0.0,0.0,0.0,46.34023141860962
